time_seconds,time_minutes,output_run1_avg,output_run2_avg,output_run3_avg,final_avg
1145,19.083333,1.880989,1.880989,1.880989,1.880989
1146,19.100000,1.880989,1.880989,1.880989,1.880989
1147,19.116667,1.880989,1.880989,1.880989,1.880989
1148,19.133333,1.880989,1.880989,1.880989,1.880989
1149,19.150000,1.880989,1.880989,1.880989,1.880989
1150,19.166667,1.880989,1.880989,1.880989,1.880989
1151,19.183333,1.880989,1.880989,1.880989,1.880989
1152,19.200000,1.880989,1.880989,1.880989,1.880989
1153,19.216667,1.880989,1.880989,1.880989,1.880989
1154,19.233333,1.880989,1.880989,1.880989,1.880989
1155,19.250000,1.880989,1.880989,1.880989,1.880989
1156,19.266667,1.880989,1.880989,1.880989,1.880989
1157,19.283333,1.880989,1.880989,1.880989,1.880989
1158,19.300000,1.880989,1.880989,1.880989,1.880989
1159,19.316667,1.880989,1.880989,1.880989,1.880989
1160,19.333333,1.880989,1.880989,1.880989,1.880989
1161,19.350000,1.880989,1.880989,1.880989,1.880989
1162,19.366667,1.880989,1.880989,1.880989,1.880989
1163,19.383333,1.880989,1.880989,1.880989,1.880989
1164,19.400000,1.880989,1.880989,1.880989,1.880989
1165,19.416667,1.880989,1.880989,1.880989,1.880989
1166,19.433333,1.880989,1.880989,1.880989,1.880989
1167,19.450000,1.880989,1.880989,1.880989,1.880989
1168,19.466667,1.880989,1.880989,1.880989,1.880989
1169,19.483333,1.880989,1.880989,1.880989,1.880989
1170,19.500000,1.880989,1.880989,1.880989,1.880989
1171,19.516667,1.880989,1.880989,1.880989,1.880989
1172,19.533333,1.880989,1.880989,1.880989,1.880989
1173,19.550000,1.880989,1.880989,1.880989,1.880989
1174,19.566667,1.880989,1.880989,1.880989,1.880989
1175,19.583333,1.880989,1.880989,1.880989,1.880989
1176,19.600000,1.880989,1.880989,1.880989,1.880989
1177,19.616667,1.880989,1.880989,1.880989,1.880989
1178,19.633333,1.880989,1.880989,1.880989,1.880989
1179,19.650000,1.880989,1.880989,1.880989,1.880989
1180,19.666667,1.880989,1.880989,1.880989,1.880989
1181,19.683333,1.880989,1.880989,1.880989,1.880989
1182,19.700000,1.880989,1.880989,1.880989,1.880989
1183,19.716667,1.880989,1.880989,1.880989,1.880989
1184,19.733333,1.880989,1.880989,1.880989,1.880989
1185,19.750000,1.880989,1.880989,1.880989,1.880989
1186,19.766667,1.880989,1.880989,1.880989,1.880989
1187,19.783333,1.880989,1.880989,1.880989,1.880989
1188,19.800000,1.880989,1.880989,1.880989,1.880989
1189,19.816667,1.880989,1.880989,1.880989,1.880989
1190,19.833333,1.880989,1.880989,1.880989,1.880989
1191,19.850000,1.880989,1.880989,1.880989,1.880989
1192,19.866667,1.880989,1.880989,1.880989,1.880989
1193,19.883333,1.880989,1.880989,1.880989,1.880989
1194,19.900000,1.880989,1.880989,1.880989,1.880989
1195,19.916667,1.880989,1.880989,1.880989,1.880989
1196,19.933333,1.880989,1.880989,1.880989,1.880989
1197,19.950000,1.880989,1.880989,1.880989,1.880989
1198,19.966667,1.880989,1.880989,1.880989,1.880989
1199,19.983333,1.880989,1.880989,1.880989,1.880989
1200,20.000000,1.880989,1.880989,1.880989,1.880989
1201,20.016667,1.880989,1.880989,1.880989,1.880989
1202,20.033333,1.880989,1.880989,1.880989,1.880989
1203,20.050000,1.880989,1.880989,1.880989,1.880989
1204,20.066667,1.880989,1.880989,1.880989,1.880989
1205,20.083333,1.880989,1.880989,1.880989,1.880989
1206,20.100000,1.880989,1.880989,1.880989,1.880989
1207,20.116667,1.880989,1.880989,1.880989,1.880989
1208,20.133333,1.880989,1.880989,1.880989,1.880989
1209,20.150000,1.880989,1.880989,1.880989,1.880989
1210,20.166667,1.880989,1.880989,1.880989,1.880989
1211,20.183333,1.880989,1.880989,1.880989,1.880989
1212,20.200000,1.880989,1.880989,1.880989,1.880989
1213,20.216667,1.880989,1.880989,1.880989,1.880989
1214,20.233333,1.880989,1.880989,1.880989,1.880989
1215,20.250000,1.880989,1.880989,1.880989,1.880989
1216,20.266667,1.880989,1.880989,1.880989,1.880989
1217,20.283333,1.880989,1.880989,1.880989,1.880989
1218,20.300000,1.880989,1.880989,1.880989,1.880989
1219,20.316667,1.880989,1.880989,1.880989,1.880989
1220,20.333333,1.880989,1.880989,1.880989,1.880989
1221,20.350000,1.880989,1.880989,1.880989,1.880989
1222,20.366667,1.880989,1.880989,1.880989,1.880989
1223,20.383333,1.880989,1.880989,1.880989,1.880989
1224,20.400000,1.880989,1.880989,1.880989,1.880989
1225,20.416667,1.880989,1.880989,1.880989,1.880989
1226,20.433333,1.880989,1.880989,1.880989,1.880989
1227,20.450000,1.880989,1.880989,1.880989,1.880989
1228,20.466667,1.880989,1.880989,1.880989,1.880989
1229,20.483333,1.880989,1.880989,1.880989,1.880989
1230,20.500000,1.880989,1.880989,1.880989,1.880989
1231,20.516667,1.880989,1.880989,1.880989,1.880989
1232,20.533333,1.880989,1.880989,1.880989,1.880989
1233,20.550000,1.880989,1.880989,1.880989,1.880989
1234,20.566667,1.880989,1.880989,1.880989,1.880989
1235,20.583333,1.880989,1.880989,1.880989,1.880989
1236,20.600000,1.880989,1.880989,1.880989,1.880989
1237,20.616667,1.880989,1.880989,1.880989,1.880989
1238,20.633333,1.880989,1.880989,1.880989,1.880989
1239,20.650000,1.880989,1.880989,1.880989,1.880989
